Wall time,Step,Value
1735466962.198371,12206,0.9376620054244995
1735466964.540023,12232,0.9380329251289368
1735466964.721056,12234,0.9381012916564941
1735466966.741684,12256,0.9384239315986633
1735466974.572912,12323,0.9385738372802734
1735466976.291424,12342,0.938307523727417
1735466977.211386,12352,0.9379246830940247
1735466978.139425,12361,0.9381597638130188
1735466978.620287,12365,0.9385952949523926
1735466979.261687,12371,0.9388554692268372
1735466982.866377,12402,0.9385511875152588
1735466984.695031,12418,0.9383943676948547
1735466985.635763,12429,0.9384372234344482
1735466990.331037,12479,0.9382392168045044
1735466995.776747,12540,0.939917266368866
1735466999.611705,12575,0.9410305023193359
1735466999.937171,12576,0.940642774105072
1735467001.552037,12595,0.9396874904632568
1735467002.826145,12606,0.9389827847480774
1735467005.403451,12629,0.9373016953468323
1735467008.626574,12661,0.9367862939834595
1735467009.47008,12669,0.9364044070243835
1735467011.203283,12676,0.9361613988876343
1735467012.584478,12689,0.9360733032226562
1735467013.142735,12694,0.9358811378479004
1735467017.184771,12736,0.9361169934272766
1735467024.173193,12800,0.9375171065330505
1735467025.4083,12806,0.9374868869781494
1735467030.040427,12856,0.9376839399337769
1735467030.188533,12857,0.9373070597648621
1735467037.231468,12933,0.936253011226654
1735467038.130056,12940,0.935920000076294
1735467038.823426,12947,0.9356052875518799
1735467039.418442,12952,0.9360303282737732
1735467039.562666,12953,0.9364231824874878
1735467042.989247,12991,0.9365805387496948
1735467044.215868,13004,0.9362082481384277
1735467044.517322,13006,0.93549644947052
1735467044.63203,13007,0.9352044463157654
1735467045.061044,13009,0.9351051449775696
1735467045.835075,13016,0.9344237446784973
1735467046.505761,13024,0.9340324401855469
1735467049.053814,13055,0.934150218963623
1735467050.914749,13064,0.9334123134613037
1735467052.773865,13083,0.9327229857444763
1735467055.557155,13111,0.9328312277793884
1735467060.209458,13154,0.9345225691795349
1735467061.265614,13162,0.9340368509292603
1735467064.858463,13190,0.9343282580375671
1735467065.111433,13192,0.9336282014846802
1735467065.548721,13196,0.932845950126648
1735467066.469687,13205,0.9325653910636902
1735467072.33426,13269,0.9339696168899536
1735467072.678063,13272,0.9343146681785583
1735467075.101184,13297,0.9350622296333313
1735467078.473194,13335,0.9354252219200134
1735467079.968207,13352,0.9358494877815247
1735467081.02981,13364,0.9351240396499634
1735467085.248593,13405,0.9364410042762756
1735467086.075347,13413,0.9369717836380005
1735467086.477752,13416,0.9370524883270264
1735467087.692869,13428,0.9366911053657532
1735467087.840957,13429,0.9366537928581238
1735467088.003901,13430,0.9369248747825623
1735467088.357117,13433,0.9366127848625183
1735467090.794786,13441,0.9354957938194275
1735467095.207893,13496,0.9346932768821716
1735467096.715649,13511,0.9346109628677368
1735467098.854161,13532,0.9344487190246582
1735467102.64368,13564,0.9348626136779785
1735467104.983104,13585,0.9339885711669922
1735467106.999335,13604,0.9345890283584595
1735467110.150418,13633,0.9338958859443665
1735467110.429259,13636,0.9335410594940186
1735467110.946375,13641,0.9338268637657166
1735467115.509503,13688,0.9339249134063721
1735467115.874345,13692,0.9335708618164062
1735467117.442779,13701,0.9335606098175049
1735467121.330502,13741,0.9337339401245117
1735467125.006525,13783,0.9342770576477051
1735467126.271846,13795,0.9339215755462646
1735467126.573801,13796,0.9338032603263855
1735467128.903152,13817,0.9335641860961914
1735467131.936154,13848,0.9340518116950989
1735467135.069796,13872,0.9360687732696533
1735467137.453273,13895,0.9353880882263184
1735467137.926206,13900,0.9353691339492798
1735467144.977521,13964,0.9357052445411682
1735467149.935973,14011,0.9367904663085938
1735467151.649775,14027,0.9367062449455261
1735467153.583923,14044,0.9366679191589355
1735467154.708998,14055,0.9356598854064941
1735467159.238403,14096,0.935747504234314
1735467159.978927,14103,0.9352802634239197
1735467168.763928,14191,0.9361495971679688
1735467173.210267,14235,0.9362440705299377
1735467173.557042,14236,0.9359021186828613
1735467175.824153,14260,0.935969352722168
1735467177.269817,14276,0.9366447925567627
1735467178.506806,14285,0.9361135363578796
1735467180.467878,14302,0.9346332550048828
1735467180.653593,14304,0.9342939853668213
1735467180.853835,14306,0.9339550137519836
1735467181.28188,14308,0.934312641620636
1735467181.505587,14310,0.9342204332351685
1735467181.847043,14314,0.9341790676116943
1735467182.178763,14318,0.9338405728340149
1735467188.904172,14379,0.9344725608825684
1735467200.532485,14490,0.9346112608909607
1735467200.644924,14491,0.9348137378692627
1735467201.061421,14495,0.9345793128013611
1735467205.178186,14534,0.9349571466445923
1735467213.278952,14615,0.9347776770591736
1735467213.799703,14620,0.9348738193511963
1735467214.979535,14630,0.9341853260993958
1735467218.706533,14669,0.9360920190811157
1735467219.355768,14676,0.9357607960700989
1735467219.747616,14679,0.9348391890525818
1735467220.47409,14687,0.9341787099838257
1735467220.615895,14688,0.9338771104812622
1735467221.203786,14693,0.9341919422149658
1735467231.967655,14790,0.9346302151679993
1735467233.479084,14801,0.9339607954025269
1735467234.483355,14810,0.9339811205863953
1735467235.507178,14819,0.9338617324829102
1735467242.81521,14892,0.9345213770866394
1735467243.003966,14894,0.934467613697052
1735467248.605555,14955,0.9343125224113464
1735467250.159448,14972,0.9343858361244202
1735467250.938589,14978,0.9340617656707764
1735467254.867194,15023,0.9327794909477234
1735467256.604788,15043,0.9333886504173279
1735467256.715877,15044,0.9330660104751587
1735467260.382863,15079,0.9331331849098206
1735467261.50047,15093,0.9331379532814026
1735467261.906855,15095,0.9332873821258545
1735467264.867417,15108,0.932392418384552
1735467264.998075,15109,0.9320991039276123
1735467266.764845,15123,0.9310020804405212
1735467267.960224,15135,0.9302706122398376
1735467268.817097,15145,0.9302567839622498
